gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1890665824	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16813237/original.jpg	https://www.inaturalist.org/photos/16813237					2018-04-23T20:29:49Z	Andy Jones		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andy Jones
1890069477	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/22319480/original.jpeg	https://www.inaturalist.org/photos/22319480					2018-07-26T22:42:09Z	dottiew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dottiew
1890069477	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/22319491/original.jpeg	https://www.inaturalist.org/photos/22319491					2018-07-26T22:42:47Z	dottiew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dottiew
1890069477	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/22319465/original.jpeg	https://www.inaturalist.org/photos/22319465					2018-07-26T22:41:46Z	dottiew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dottiew
1890035264	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20249396/original.jpg	https://www.inaturalist.org/photos/20249396					2018-06-24T16:42:46Z	Spencer Barrett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Spencer Barrett
1883911855	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20339663/original.jpg	https://www.inaturalist.org/photos/20339663					2018-06-25T17:29:25Z	Dan Nydick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dan Nydick
1883497988	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/21147536/original.jpg	https://www.inaturalist.org/photos/21147536					2018-07-10T21:22:34Z	Mark McKnight		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McKnight
1883497988	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/21147548/original.jpg	https://www.inaturalist.org/photos/21147548					2018-07-10T21:22:34Z	Mark McKnight		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McKnight
1883497988	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/21147526/original.jpg	https://www.inaturalist.org/photos/21147526					2018-07-10T21:22:34Z	Mark McKnight		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McKnight
1880631115	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20749468/original.jpeg	https://www.inaturalist.org/photos/20749468					2018-07-01T16:38:09Z	Ashwin Srinivasan		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Ashwin Srinivasan
1880555263	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20223678/original.jpeg	https://www.inaturalist.org/photos/20223678					2018-06-23T22:32:45Z	Mark Apgar		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Mark Apgar
1880501088	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19869928/original.jpg	https://www.inaturalist.org/photos/19869928					2018-06-16T17:49:16Z	jackollis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jackollis
1850993127	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9715177/original.jpeg	https://www.inaturalist.org/photos/9715177					2017-08-13T00:09:01Z	mikeakresh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mikeakresh
1850990682	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/5625574/original.jpeg	https://www.inaturalist.org/photos/5625574					2016-11-23T22:07:12Z	Rob Speiden		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rob Speiden
