gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3391520510	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/150306286/original.jpeg	https://www.inaturalist.org/photos/150306286					2021-08-07T18:36:07Z	Zoology123		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zoology123
3391430636	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/162290032/original.jpg	https://www.inaturalist.org/photos/162290032					2021-10-07T13:11:45Z	Carol		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carol
3391430636	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/162291386/original.jpg	https://www.inaturalist.org/photos/162291386					2021-10-07T13:11:45Z	Carol		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carol
3391428486	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153037066/original.jpg	https://www.inaturalist.org/photos/153037066					2021-08-25T01:33:04Z	David George		iNaturalist	http://creativecommons.org/licenses/by/4.0/	David George
3391428486	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153037092/original.jpg	https://www.inaturalist.org/photos/153037092					2021-08-25T01:33:04Z	David George		iNaturalist	http://creativecommons.org/licenses/by/4.0/	David George
3391413539	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/159132184/original.jpeg	https://www.inaturalist.org/photos/159132184					2021-09-15T14:25:40Z	Zac Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Peterson
3391413539	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/159132179/original.jpeg	https://www.inaturalist.org/photos/159132179					2021-09-15T14:25:40Z	Zac Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Peterson
3391413539	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/159132191/original.jpeg	https://www.inaturalist.org/photos/159132191					2021-09-15T14:25:40Z	Zac Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Peterson
3391413539	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/159132172/original.jpeg	https://www.inaturalist.org/photos/159132172					2021-09-15T14:25:40Z	Zac Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Peterson
3391413539	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/159132193/original.jpeg	https://www.inaturalist.org/photos/159132193					2021-09-15T14:25:40Z	Zac Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Peterson
3391413539	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/159132199/original.jpeg	https://www.inaturalist.org/photos/159132199					2021-09-15T14:25:40Z	Zac Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Peterson
3391386527	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/156768206/original.jpeg	https://www.inaturalist.org/photos/156768206					2021-09-11T22:13:49Z	Corinna Singleman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Corinna Singleman
3391386527	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/156768187/original.jpeg	https://www.inaturalist.org/photos/156768187					2021-09-11T22:13:49Z	Corinna Singleman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Corinna Singleman
3391386527	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/156768231/original.jpeg	https://www.inaturalist.org/photos/156768231					2021-09-11T22:13:49Z	Corinna Singleman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Corinna Singleman
3391383542	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/160828173/original.jpg	https://www.inaturalist.org/photos/160828173					2021-09-30T13:14:38Z	Bill		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bill
3391383542	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/160828191/original.jpg	https://www.inaturalist.org/photos/160828191					2021-09-30T13:14:38Z	Bill		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bill
3391343503	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152989223/original.jpeg	https://www.inaturalist.org/photos/152989223					2021-08-13T07:55:13Z	Emilio Concari		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emilio Concari
3391332560	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/159626951/original.jpeg	https://www.inaturalist.org/photos/159626951					2021-09-25T12:38:31Z	Zac Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Peterson
3391332560	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/159627014/original.jpeg	https://www.inaturalist.org/photos/159627014					2021-09-25T12:38:31Z	Zac Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Peterson
3391332560	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/159626968/original.jpeg	https://www.inaturalist.org/photos/159626968					2021-09-25T12:38:31Z	Zac Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Peterson
3391332560	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/159626934/original.jpeg	https://www.inaturalist.org/photos/159626934					2021-09-25T12:38:31Z	Zac Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Peterson
3391332560	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/159626991/original.jpeg	https://www.inaturalist.org/photos/159626991					2021-09-25T12:38:31Z	Zac Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Peterson
